pH,N,P,K,Rainfall,crop
5.9,224.5,6.7,283.2,1302.9,Rice
5.9,87.6,9.6,317.3,1302.9,Rice
5.5,227.7,7.1,308.3,1302.9,Rice
5.4,148.5,12.0,317.2,1302.9,Rice
5.5,161.6,5.2,300.1,1302.9,Rice
7.1,184.5,3.9,308.6,1302.9,Rice
7.1,199.8,12.7,317.0,1302.9,Rice
6.4,77.7,2.6,293.2,1302.9,Rice
7.0,79.5,4.4,275.4,1302.9,Rice
6.4,54.4,5.9,305.4,1302.9,Rice
6.7,181.3,4.1,286.2,1302.9,Rice
6.1,89.4,10.5,288.0,1302.9,Rice
5.5,70.3,2.3,285.5,1302.9,Rice
7.2,107.8,10.4,297.2,1302.9,Rice
6.8,80.8,10.6,272.4,1302.9,Rice
5.9,181.3,12.4,315.0,1302.9,Rice
5.2,103.3,2.1,271.8,1302.9,Rice
5.8,43.1,8.5,272.1,1302.9,Rice
6.4,144.1,3.5,278.3,1302.9,Rice
5.2,191.3,11.6,279.2,1302.9,Rice
5.5,158.8,6.0,275.9,1302.9,Rice
5.3,71.4,3.1,273.0,1302.9,Rice
5.3,128.7,10.4,283.8,1302.9,Rice
6.2,201.3,3.7,316.0,1302.9,Rice
6.2,83.3,5.9,311.6,1302.9,Rice
5.7,195.4,4.0,289.8,1302.9,Rice
6.2,134.0,10.5,293.8,1302.9,Rice
7.1,56.7,2.9,302.1,1302.9,Rice
5.7,233.3,6.0,303.3,1302.9,Rice
6.7,104.6,7.6,293.0,1302.9,Rice
6.3,46.1,11.2,272.4,1302.9,Rice
6.6,68.9,2.6,307.6,1302.9,Rice
5.2,94.6,9.2,301.2,1302.9,Rice
5.9,185.6,7.8,273.4,1302.9,Rice
5.5,146.1,2.4,282.6,1302.9,Rice
5.8,94.1,10.9,281.3,1302.9,Rice
5.8,46.6,12.1,289.1,1302.9,Rice
5.3,125.5,3.5,296.1,1302.9,Rice
6.1,204.2,4.3,291.9,1302.9,Rice
7.0,51.7,8.1,277.3,1302.9,Rice
5.1,209.3,3.0,275.6,1302.9,Rice
6.5,219.5,2.8,275.8,1302.9,Rice
5.8,166.6,5.7,276.4,1302.9,Rice
6.0,55.1,10.5,293.6,1302.9,Rice
5.6,183.5,9.1,317.0,1302.9,Rice
6.5,65.4,4.1,313.9,1302.9,Rice
7.0,174.1,12.4,306.3,1302.9,Rice
7.1,88.6,4.1,315.3,1302.9,Rice
5.7,138.1,12.7,307.2,1302.9,Rice
6.9,193.7,12.6,307.5,1302.9,Rice
5.6,217.0,12.1,306.4,1302.9,Rice
6.0,211.2,8.4,276.0,1302.9,Rice
5.4,72.8,2.5,272.6,1302.9,Rice
5.7,114.2,4.8,291.7,1302.9,Rice
5.7,183.5,2.8,286.5,1302.9,Rice
6.2,55.9,7.1,311.0,1302.9,Rice
6.4,179.2,5.4,311.9,1302.9,Rice
6.8,216.0,7.4,296.0,1302.9,Rice
5.2,94.5,2.8,296.1,1302.9,Rice
5.3,182.1,10.4,299.6,1302.9,Rice
6.7,116.6,11.4,289.5,1302.9,Rice
6.2,176.7,11.3,280.8,1302.9,Rice
6.6,234.0,8.2,307.9,1302.9,Rice
6.9,44.4,5.7,306.3,1302.9,Rice
6.3,142.3,7.0,301.3,1302.9,Rice
6.4,150.9,5.0,296.8,1302.9,Rice
5.3,221.6,7.4,276.9,1302.9,Rice
6.7,197.1,7.8,295.3,1302.9,Rice
5.4,44.2,6.9,286.1,1302.9,Rice
5.8,54.2,4.6,284.6,1302.9,Rice
5.6,79.8,12.1,280.3,1302.9,Rice
5.8,122.5,11.3,315.3,1302.9,Rice
7.1,155.3,3.1,295.7,1302.9,Rice
7.0,217.1,11.0,272.0,1302.9,Rice
6.2,229.7,6.0,300.2,1302.9,Rice
6.3,147.4,7.5,276.7,1302.9,Rice
7.0,159.6,7.5,293.1,1302.9,Rice
5.7,189.1,9.0,308.0,1302.9,Rice
5.6,87.4,5.8,305.4,1302.9,Rice
6.1,99.0,7.5,300.9,1302.9,Rice
5.8,111.2,5.1,295.4,1302.9,Rice
5.5,124.0,3.0,294.2,1302.9,Rice
6.5,217.6,4.8,279.0,1302.9,Rice
6.2,218.9,6.3,292.1,1302.9,Rice
5.8,230.2,9.8,294.8,1302.9,Rice
6.6,200.7,7.8,304.9,1302.9,Rice
7.0,141.3,3.7,314.0,1302.9,Rice
7.2,226.3,12.3,317.0,1302.9,Rice
6.0,66.2,3.9,308.3,1302.9,Rice
5.8,102.6,5.6,277.7,1302.9,Rice
7.1,176.6,10.9,276.8,1302.9,Rice
6.0,214.0,10.0,311.2,1302.9,Rice
5.6,233.4,8.2,313.1,1302.9,Rice
5.5,98.1,7.9,276.0,1302.9,Rice
6.5,197.6,6.8,291.3,1302.9,Rice
5.3,88.0,6.7,317.0,1302.9,Rice
6.7,118.4,7.9,288.2,1302.9,Rice
7.0,63.7,5.9,282.6,1302.9,Rice
6.7,59.4,11.3,293.8,1302.9,Rice
5.5,172.7,12.8,276.4,1302.9,Rice
5.5,92.8,6.0,274.5,1302.9,Rice
6.7,180.4,12.6,284.3,1302.9,Rice
6.1,53.9,7.5,292.4,1302.9,Rice
5.9,74.1,2.7,315.0,1302.9,Rice
6.3,102.0,12.9,278.6,1302.9,Rice
6.2,86.9,7.3,299.7,1302.9,Rice
7.2,177.9,11.9,317.4,1302.9,Rice
5.7,116.3,2.6,296.9,1302.9,Rice
5.2,50.4,5.7,281.9,1302.9,Rice
6.1,157.7,4.7,283.8,1302.9,Rice
6.6,124.9,2.4,304.7,1302.9,Rice
5.2,213.6,10.0,284.1,1302.9,Rice
7.2,224.8,7.4,277.6,1302.9,Rice
5.8,63.0,10.5,302.2,1302.9,Rice
5.9,157.4,4.8,292.9,1302.9,Rice
5.6,123.7,6.8,289.6,1302.9,Rice
7.0,165.5,8.2,274.1,1302.9,Rice
5.9,179.0,7.6,304.6,1302.9,Rice
5.6,101.0,11.3,293.1,1302.9,Rice
6.4,123.3,2.6,315.2,1302.9,Rice
7.1,198.9,6.8,273.1,1302.9,Rice
7.2,123.3,8.3,287.2,1302.9,Rice
7.1,64.7,4.6,293.6,1302.9,Rice
6.5,109.6,10.8,276.1,1302.9,Rice
6.7,148.7,7.6,297.8,1302.9,Rice
6.8,42.7,9.8,280.0,1302.9,Rice
6.9,65.2,11.1,296.0,1302.9,Rice
6.7,125.9,5.8,273.0,1302.9,Rice
5.7,230.2,11.2,304.2,1302.9,Rice
5.2,193.9,9.0,317.3,1302.9,Rice
6.4,139.8,6.8,290.6,1302.9,Rice
6.3,179.4,10.4,307.0,1302.9,Rice
6.7,54.3,12.4,295.8,1302.9,Rice
6.6,150.1,10.8,290.1,1302.9,Rice
5.9,149.4,7.2,278.7,1302.9,Rice
5.2,95.0,5.4,317.2,1302.9,Rice
6.7,54.6,5.3,304.5,1302.9,Rice
6.0,42.9,12.8,305.4,1302.9,Rice
6.7,86.6,5.1,314.9,1302.9,Rice
5.6,188.6,8.7,288.8,1302.9,Rice
6.6,69.8,10.2,306.3,1302.9,Rice
5.2,185.6,2.6,305.5,1302.9,Rice
6.1,92.8,4.9,314.0,1302.9,Rice
6.8,168.7,5.1,304.6,1302.9,Rice
6.8,155.4,5.6,293.0,1302.9,Rice
6.8,58.2,2.5,276.6,1302.9,Rice
7.1,141.1,10.5,273.6,1302.9,Rice
6.1,169.8,12.1,276.1,1302.9,Rice
6.5,96.0,12.1,301.8,1302.9,Rice
5.5,45.7,9.1,294.1,1302.9,Rice
7.1,74.4,6.4,278.5,1302.9,Rice
5.7,56.2,6.4,293.6,1302.9,Rice
6.2,216.8,4.9,283.7,1302.9,Rice
6.6,75.7,5.9,279.4,1302.9,Rice
6.3,86.1,2.6,293.3,1302.9,Rice
5.5,88.5,2.3,313.7,1302.9,Rice
5.7,104.9,6.0,291.7,1302.9,Rice
5.8,54.1,6.5,289.8,1302.9,Rice
6.9,107.4,2.5,284.7,1302.9,Rice
5.1,42.8,7.1,280.2,1302.9,Rice
7.0,185.6,11.3,292.6,1302.9,Rice
6.4,152.7,4.1,313.1,1302.9,Rice
6.5,210.0,6.4,286.1,1302.9,Rice
5.8,92.5,11.4,277.4,1302.9,Rice
5.8,127.9,11.4,309.9,1302.9,Rice
6.6,113.4,8.7,304.2,1302.9,Rice
6.0,147.8,11.8,312.5,1302.9,Rice
6.8,228.9,3.1,291.6,1302.9,Rice
6.3,120.2,7.7,300.6,1302.9,Rice
5.8,91.5,3.4,305.3,1302.9,Rice
6.7,189.7,9.6,273.0,1302.9,Rice
6.3,66.5,12.0,273.3,1302.9,Rice
6.1,64.4,4.3,314.8,1302.9,Rice
6.6,110.5,7.6,305.1,1302.9,Rice
5.4,64.4,4.0,284.5,1302.9,Rice
5.5,234.1,12.3,295.9,1302.9,Rice
5.6,63.5,3.4,290.1,1302.9,Rice
6.1,232.9,12.9,286.7,1302.9,Rice
6.0,145.0,7.9,312.5,1302.9,Rice
5.2,138.0,4.1,313.3,1302.9,Rice
6.3,50.0,6.2,315.6,1302.9,Rice
5.9,75.0,8.8,314.3,1302.9,Rice
5.6,216.8,10.1,279.8,1302.9,Rice
5.2,203.2,11.9,302.3,1302.9,Rice
5.5,55.2,2.2,287.1,1302.9,Rice
6.4,136.5,12.4,286.1,1302.9,Rice
5.5,188.9,8.8,292.7,1302.9,Rice
5.3,204.6,12.6,302.4,1302.9,Rice
5.7,127.2,4.6,276.5,1302.9,Rice
5.9,175.1,6.4,308.7,1302.9,Rice
6.8,224.6,12.6,288.3,1302.9,Rice
6.0,101.4,6.5,279.8,1302.9,Rice
5.5,64.0,9.1,302.6,1302.9,Rice
5.3,48.9,11.4,299.9,1302.9,Rice
6.0,102.8,7.7,273.5,1302.9,Rice
6.7,44.9,7.0,275.4,1302.9,Rice
5.2,55.7,12.2,298.2,1302.9,Rice
6.6,214.2,4.9,275.2,1302.9,Rice
6.0,76.2,6.3,300.4,1302.9,Rice
5.8,118.5,5.7,272.6,1302.9,Rice
5.4,135.2,8.1,291.1,1302.9,Rice
5.3,90.5,2.2,273.0,1302.9,Rice
6.5,74.7,3.9,292.3,1302.9,Rice
5.4,44.9,7.2,302.3,1302.9,Rice
6.3,182.2,11.6,316.2,1302.9,Rice
5.3,113.6,11.5,283.8,1302.9,Rice
5.7,125.3,3.8,274.8,1302.9,Rice
5.9,171.2,7.7,307.6,1302.9,Rice
6.2,162.6,2.1,282.5,1302.9,Rice
6.4,91.2,5.6,291.8,1302.9,Rice
7.1,66.6,5.9,272.7,1302.9,Rice
6.9,228.3,6.2,304.9,1302.9,Rice
6.5,93.9,6.8,302.0,1302.9,Rice
6.2,49.5,9.0,283.6,1302.9,Rice
6.8,133.0,7.0,311.0,1302.9,Rice
6.4,127.9,10.9,270.8,1302.9,Rice
5.4,96.7,3.8,283.6,1302.9,Rice
5.2,190.0,10.2,317.2,1302.9,Rice
5.2,49.4,9.6,305.5,1302.9,Rice
5.8,59.0,3.0,280.8,1302.9,Rice
7.1,214.9,3.3,310.9,1302.9,Rice
7.0,108.9,10.0,297.6,1302.9,Rice
6.7,175.3,9.2,315.3,1302.9,Rice
5.3,192.3,12.9,289.5,1302.9,Rice
5.6,113.4,2.2,293.2,1302.9,Rice
6.7,47.3,9.2,277.0,1302.9,Rice
6.3,101.6,11.5,316.6,1302.9,Rice
6.3,234.7,6.0,303.4,1302.9,Rice
5.5,59.1,10.8,297.1,1302.9,Rice
5.3,137.1,9.7,275.1,1302.9,Rice
6.6,89.7,3.8,313.4,1302.9,Rice
5.6,227.6,9.3,276.1,1302.9,Rice
6.0,82.7,3.3,308.9,1302.9,Rice
7.1,233.9,8.1,290.8,1302.9,Rice
6.5,76.8,4.0,313.7,1302.9,Rice
6.2,52.0,8.8,298.5,1302.9,Rice
7.1,217.9,12.4,272.8,1302.9,Rice
6.9,103.8,7.0,274.8,1302.9,Rice
7.2,89.1,6.3,279.2,1302.9,Rice
6.7,77.0,5.3,275.6,1302.9,Rice
5.5,200.1,6.6,270.3,1302.9,Rice
6.2,80.0,9.2,271.4,1302.9,Rice
6.2,50.2,9.4,275.4,1302.9,Rice
5.1,119.6,6.8,306.9,1302.9,Rice
6.9,172.5,8.0,281.6,1302.9,Rice
5.9,99.9,12.1,278.1,1302.9,Rice
5.8,212.0,3.7,272.6,1302.9,Rice
6.7,87.8,3.9,273.7,1302.9,Rice
6.2,74.9,2.6,278.3,1302.9,Rice
5.8,102.1,4.6,298.9,1302.9,Rice
7.1,164.5,4.2,292.8,1302.9,Rice
6.0,73.3,9.3,273.4,1302.9,Rice
6.5,66.1,12.0,298.4,1302.9,Rice
5.1,76.4,11.5,306.8,1302.9,Rice
5.4,55.4,5.8,314.6,1302.9,Rice
6.2,104.8,3.6,293.1,1302.9,Rice
5.6,77.3,13.0,288.0,1302.9,Rice
7.1,234.3,5.3,282.7,1302.9,Rice
6.3,214.0,5.2,315.5,1302.9,Rice
7.0,99.6,11.3,290.7,1302.9,Rice
5.7,156.9,5.1,313.8,1302.9,Rice
5.6,207.9,8.0,284.4,1302.9,Rice
5.5,52.1,7.5,274.4,1302.9,Rice
5.5,189.2,7.1,276.8,1302.9,Rice
6.7,113.5,11.5,272.1,1302.9,Rice
7.0,52.5,6.2,285.6,1302.9,Rice
5.7,111.2,10.9,280.2,1302.9,Rice
7.1,147.7,4.8,285.2,1302.9,Rice
6.5,63.5,7.3,279.9,1302.9,Rice
6.0,68.9,3.3,283.4,1302.9,Rice
5.8,116.0,8.1,312.2,1302.9,Rice
6.5,117.3,7.4,287.1,1302.9,Rice
5.2,117.3,9.1,277.5,1302.9,Rice
5.5,158.4,3.3,302.1,1302.9,Rice
6.6,62.6,8.2,311.2,1302.9,Rice
5.7,75.0,2.8,313.7,1302.9,Rice
5.8,62.5,7.8,272.7,1302.9,Rice
5.6,85.0,5.4,316.1,1302.9,Rice
5.6,138.3,8.6,280.8,130.6,Wheat
5.9,78.4,10.6,266.4,130.6,Wheat
6.8,92.9,4.1,297.3,130.6,Wheat
6.7,211.8,6.3,296.5,130.6,Wheat
5.7,194.7,11.1,272.2,130.6,Wheat
5.9,87.2,7.9,274.4,130.6,Wheat
5.8,58.4,10.0,301.7,130.6,Wheat
6.5,67.5,6.4,301.7,130.6,Wheat
6.1,160.2,7.4,289.6,130.6,Wheat
6.6,147.1,11.8,293.7,130.6,Wheat
6.7,64.7,4.9,286.3,130.6,Wheat
6.6,82.6,3.4,264.9,130.6,Wheat
5.5,209.3,6.5,267.2,130.6,Wheat
6.8,87.3,11.7,260.5,130.6,Wheat
5.6,166.0,9.0,298.6,130.6,Wheat
5.9,70.6,2.9,291.6,130.6,Wheat
5.6,94.1,3.3,288.3,130.6,Wheat
5.6,190.1,5.8,278.5,130.6,Wheat
5.7,81.0,8.1,288.4,130.6,Wheat
6.5,127.6,3.0,262.3,130.6,Wheat
5.5,173.6,6.6,277.4,130.6,Wheat
6.9,170.3,10.1,295.2,130.6,Wheat
5.5,62.5,9.6,268.9,130.6,Wheat
6.6,50.8,5.2,267.5,130.6,Wheat
6.0,89.5,10.2,289.2,130.6,Wheat
6.2,117.9,5.3,297.0,130.6,Wheat
5.7,135.5,9.6,271.7,130.6,Wheat
6.0,76.0,4.4,273.7,130.6,Wheat
6.2,69.0,9.1,305.5,130.6,Wheat
6.3,93.7,5.4,287.0,130.6,Wheat
5.9,165.0,3.8,272.9,130.6,Wheat
6.0,140.2,4.5,301.8,130.6,Wheat
5.7,92.3,7.0,279.6,130.6,Wheat
6.0,188.6,10.4,278.7,130.6,Wheat
6.1,94.8,3.1,305.1,130.6,Wheat
5.9,189.4,9.5,264.8,130.6,Wheat
6.2,53.8,9.6,268.4,130.6,Wheat
5.9,107.6,10.7,275.4,130.6,Wheat
5.6,125.1,5.2,273.9,130.6,Wheat
7.0,57.6,10.6,274.2,130.6,Wheat
6.6,178.0,3.7,295.2,130.6,Wheat
6.5,192.3,6.6,279.0,130.6,Wheat
6.7,76.0,8.8,303.0,130.6,Wheat
5.6,205.9,2.8,281.1,130.6,Wheat
5.6,133.7,4.6,290.9,130.6,Wheat
6.7,121.8,10.6,289.4,130.6,Wheat
6.7,108.2,10.1,286.7,130.6,Wheat
6.5,89.3,3.9,263.2,130.6,Wheat
5.6,43.0,2.7,295.5,130.6,Wheat
6.1,96.0,10.9,277.5,130.6,Wheat
5.6,103.2,11.5,261.4,130.6,Wheat
6.4,46.2,8.4,291.5,130.6,Wheat
6.0,160.1,11.6,286.4,130.6,Wheat
6.6,68.8,7.0,278.1,130.6,Wheat
6.1,185.2,9.6,269.3,130.6,Wheat
5.5,59.2,9.5,293.4,130.6,Wheat
6.9,42.8,6.7,279.7,130.6,Wheat
6.9,149.9,4.2,286.5,130.6,Wheat
6.7,127.9,4.8,275.5,130.6,Wheat
6.9,194.6,8.6,274.9,130.6,Wheat
6.9,166.4,11.9,298.4,130.6,Wheat
6.5,57.9,10.5,284.0,130.6,Wheat
6.7,197.3,8.3,288.8,130.6,Wheat
6.2,83.6,9.8,262.1,130.6,Wheat
6.3,69.1,10.0,294.6,130.6,Wheat
5.6,151.9,11.8,300.1,130.6,Wheat
5.7,219.6,10.1,288.5,130.6,Wheat
6.4,110.9,2.7,294.6,130.6,Wheat
6.1,75.2,7.3,281.8,130.6,Wheat
6.5,48.8,5.1,303.1,130.6,Wheat
5.7,133.6,8.1,289.7,130.6,Wheat
5.7,213.5,11.7,305.4,130.6,Wheat
6.2,41.8,6.0,267.7,130.6,Wheat
5.7,133.5,9.0,297.5,130.6,Wheat
6.9,211.0,8.3,294.9,130.6,Wheat
6.7,162.1,6.3,291.4,130.6,Wheat
5.9,70.0,5.3,271.9,130.6,Wheat
6.4,48.5,4.9,305.1,130.6,Wheat
6.7,112.5,9.5,267.4,130.6,Wheat
5.8,186.0,9.6,285.2,130.6,Wheat
6.7,81.1,6.5,301.6,130.6,Wheat
6.5,212.7,8.9,284.5,130.6,Wheat
5.6,77.3,6.7,284.7,130.6,Wheat
6.0,116.6,6.2,266.5,130.6,Wheat
6.6,87.8,6.9,283.2,130.6,Wheat
6.2,169.2,4.9,299.6,130.6,Wheat
5.7,148.1,9.4,271.9,130.6,Wheat
6.7,124.1,3.7,287.9,130.6,Wheat
5.8,87.2,9.2,283.8,130.6,Wheat
6.8,136.1,5.9,287.3,130.6,Wheat
5.9,94.6,11.0,271.8,130.6,Wheat
6.6,214.3,8.2,277.6,130.6,Wheat
6.0,95.2,10.5,275.8,130.6,Wheat
6.4,193.7,11.1,305.7,130.6,Wheat
6.0,148.9,3.5,286.3,130.6,Wheat
6.7,92.1,10.2,265.3,130.6,Wheat
5.6,39.5,5.5,293.4,130.6,Wheat
6.1,45.6,7.1,299.9,130.6,Wheat
6.1,177.1,9.9,278.2,130.6,Wheat
6.8,165.4,9.1,290.6,130.6,Wheat
5.7,202.2,3.9,271.0,130.6,Wheat
6.8,114.1,6.7,278.4,130.6,Wheat
6.7,50.6,4.3,299.2,130.6,Wheat
6.9,37.8,6.7,280.6,130.6,Wheat
6.9,54.0,9.8,271.3,130.6,Wheat
5.7,155.1,5.4,283.2,130.6,Wheat
5.5,171.6,5.2,261.1,130.6,Wheat
5.5,128.1,11.8,291.8,130.6,Wheat
6.4,108.3,9.1,264.7,130.6,Wheat
6.8,53.2,8.3,299.3,130.6,Wheat
6.2,74.0,5.8,262.7,130.6,Wheat
5.6,136.6,7.0,295.7,130.6,Wheat
5.7,183.1,10.1,266.4,130.6,Wheat
5.8,131.7,4.6,273.6,130.6,Wheat
6.5,107.5,3.0,294.9,130.6,Wheat
6.8,108.9,8.4,302.8,130.6,Wheat
5.6,126.6,7.0,285.3,130.6,Wheat
7.0,159.8,3.3,261.8,130.6,Wheat
5.7,157.8,10.6,261.0,130.6,Wheat
5.7,222.7,6.8,286.3,130.6,Wheat
6.4,148.9,8.3,264.6,130.6,Wheat
5.6,51.7,9.7,269.8,130.6,Wheat
5.6,44.1,11.4,290.0,130.6,Wheat
6.4,122.7,6.7,301.5,130.6,Wheat
6.3,152.0,11.5,262.8,130.6,Wheat
5.8,99.4,2.7,281.0,130.6,Wheat
5.7,202.4,4.6,302.0,130.6,Wheat
6.0,161.7,2.5,260.6,130.6,Wheat
6.1,196.2,12.0,284.2,130.6,Wheat
5.8,184.4,10.3,282.6,130.6,Wheat
5.7,93.7,5.9,298.0,130.6,Wheat
6.4,92.6,6.3,295.7,130.6,Wheat
6.2,82.3,10.4,269.9,130.6,Wheat
6.5,108.6,7.8,295.0,130.6,Wheat
7.0,116.5,8.7,282.5,130.6,Wheat
6.2,212.9,4.6,296.5,130.6,Wheat
6.2,137.5,12.0,285.7,130.6,Wheat
6.0,173.1,2.7,283.8,130.6,Wheat
6.1,146.7,9.5,304.1,130.6,Wheat
6.3,173.4,7.0,269.6,130.6,Wheat
5.5,129.8,9.4,297.8,130.6,Wheat
5.6,71.3,4.5,299.8,130.6,Wheat
6.7,70.5,8.6,262.5,130.6,Wheat
6.4,200.1,8.4,282.1,130.6,Wheat
6.9,150.0,10.0,298.1,130.6,Wheat
5.9,176.9,5.5,275.7,130.6,Wheat
6.4,204.6,10.6,284.6,130.6,Wheat
6.0,107.7,7.9,269.8,130.6,Wheat
6.7,53.0,5.0,273.9,130.6,Wheat
6.1,39.4,9.6,286.6,130.6,Wheat
5.8,90.2,10.2,297.3,130.6,Wheat
6.0,61.0,2.7,289.4,130.6,Wheat
6.0,118.5,9.8,282.9,130.6,Wheat
6.8,111.4,5.6,279.1,130.6,Wheat
5.9,199.6,4.4,291.6,130.6,Wheat
5.8,144.1,11.4,280.3,130.6,Wheat
5.7,182.4,9.1,297.6,130.6,Wheat
5.8,185.5,9.5,293.1,130.6,Wheat
6.5,152.0,11.5,270.5,130.6,Wheat
6.0,50.6,3.9,275.1,130.6,Wheat
6.1,43.4,8.3,305.2,130.6,Wheat
6.3,172.0,2.7,285.1,130.6,Wheat
6.5,208.8,5.6,261.2,130.6,Wheat
6.6,87.2,6.9,289.9,130.6,Wheat
5.9,54.6,3.0,295.8,130.6,Wheat
6.0,108.0,4.2,304.1,130.6,Wheat
6.8,119.0,7.1,292.4,130.6,Wheat
6.8,52.0,6.9,293.4,130.6,Wheat
6.9,211.8,2.8,278.6,130.6,Wheat
5.9,79.1,9.4,260.4,130.6,Wheat
6.4,119.4,6.7,305.0,130.6,Wheat
5.6,85.5,7.6,297.3,130.6,Wheat
6.5,210.3,10.3,301.9,130.6,Wheat
5.9,201.8,8.1,278.8,130.6,Wheat
6.0,173.6,9.7,299.2,130.6,Wheat
6.5,82.6,10.7,287.4,130.6,Wheat
6.0,185.0,2.7,264.5,130.6,Wheat
6.7,94.8,11.7,271.8,130.6,Wheat
5.6,66.9,6.4,267.5,130.6,Wheat
6.3,192.9,4.9,262.3,130.6,Wheat
6.6,94.5,7.5,286.2,130.6,Wheat
6.8,145.6,7.8,305.4,130.6,Wheat
6.8,122.6,2.9,294.6,130.6,Wheat
5.6,81.2,2.6,277.0,130.6,Wheat
6.6,98.0,5.2,292.3,130.6,Wheat
6.5,59.9,10.8,287.9,130.6,Wheat
6.6,222.9,3.5,260.5,130.6,Wheat
6.5,73.4,11.0,297.2,130.6,Wheat
5.9,150.6,5.1,271.9,130.6,Wheat
5.9,211.6,9.3,292.7,130.6,Wheat
5.9,219.9,2.7,274.9,130.6,Wheat
5.7,70.4,6.0,267.7,130.6,Wheat
6.3,177.9,6.6,293.4,130.6,Wheat
6.0,139.7,9.3,281.6,130.6,Wheat
6.5,57.8,3.7,284.1,130.6,Wheat
6.1,210.3,6.7,281.8,130.6,Wheat
6.2,220.6,5.8,299.9,130.6,Wheat
6.6,205.3,4.6,271.2,130.6,Wheat
6.9,49.2,8.8,296.4,130.6,Wheat
6.8,194.0,7.4,290.5,130.6,Wheat
6.7,175.4,2.9,295.0,130.6,Wheat
6.9,70.6,4.4,296.6,130.6,Wheat
6.6,73.2,10.4,266.3,130.6,Wheat
6.7,64.0,6.8,286.5,130.6,Wheat
6.4,106.3,6.3,284.4,130.6,Wheat
6.5,218.6,10.9,299.2,130.6,Wheat
5.6,156.3,10.5,268.9,130.6,Wheat
6.8,148.7,5.4,304.4,130.6,Wheat
5.6,210.7,4.5,264.0,130.6,Wheat
6.0,101.6,9.2,265.0,130.6,Wheat
6.1,89.0,9.3,271.3,130.6,Wheat
5.8,52.3,5.7,269.8,130.6,Wheat
6.4,114.1,6.0,305.7,130.6,Wheat
5.7,110.4,6.6,270.5,130.6,Wheat
5.5,114.9,6.6,292.4,130.6,Wheat
6.7,161.0,2.6,283.3,130.6,Wheat
6.5,143.4,10.2,304.7,130.6,Wheat
6.9,178.1,11.0,297.6,130.6,Wheat
6.4,126.1,4.3,295.5,130.6,Wheat
6.4,71.6,6.5,277.8,130.6,Wheat
5.5,210.7,8.3,285.7,130.6,Wheat
5.9,53.2,8.1,280.9,130.6,Wheat
6.1,214.3,8.1,276.4,130.6,Wheat
5.5,144.4,4.2,298.1,130.6,Wheat
6.2,192.7,9.2,290.1,130.6,Wheat
5.8,171.7,7.9,273.8,130.6,Wheat
6.5,119.9,10.4,280.9,130.6,Wheat
6.2,98.4,11.3,299.0,130.6,Wheat
6.4,159.9,11.8,300.4,130.6,Wheat
6.6,66.6,11.3,275.8,130.6,Wheat
6.6,57.1,3.2,264.1,130.6,Wheat
6.4,145.2,11.4,290.6,130.6,Wheat
5.8,96.7,8.8,290.5,130.6,Wheat
6.5,94.8,7.6,274.8,130.6,Wheat
6.9,59.2,3.0,275.9,130.6,Wheat
6.6,50.0,4.3,278.5,130.6,Wheat
7.0,113.0,11.9,296.1,130.6,Wheat
6.4,90.6,11.8,276.4,130.6,Wheat
6.3,177.4,7.4,283.3,130.6,Wheat
6.2,57.6,5.9,278.0,130.6,Wheat
6.8,120.3,2.7,268.6,130.6,Wheat
5.7,221.5,6.9,284.9,130.6,Wheat
5.8,40.2,2.6,269.6,130.6,Wheat
5.9,163.9,4.8,265.2,130.6,Wheat
5.8,210.9,11.1,298.5,130.6,Wheat
6.0,141.3,2.6,266.8,130.6,Wheat
6.3,44.8,3.4,294.2,130.6,Wheat
5.8,76.0,3.0,275.5,130.6,Wheat
6.3,175.3,9.0,287.6,130.6,Wheat
5.7,146.7,11.9,270.9,130.6,Wheat
5.6,44.6,8.1,275.3,130.6,Wheat
6.6,174.2,2.6,285.8,130.6,Wheat
5.7,167.5,8.1,272.8,130.6,Wheat
6.6,211.5,4.6,296.2,130.6,Wheat
6.8,157.8,6.6,279.5,130.6,Wheat
6.4,50.3,10.2,273.2,130.6,Wheat
6.4,161.0,11.6,303.4,130.6,Wheat
5.7,100.8,6.2,297.2,130.6,Wheat
5.6,103.5,8.4,295.2,130.6,Wheat
5.5,104.6,8.9,267.6,130.6,Wheat
6.0,51.4,8.8,281.5,130.6,Wheat
6.8,102.8,6.0,263.3,130.6,Wheat
5.7,151.7,4.1,263.6,130.6,Wheat
5.9,183.9,7.8,277.2,130.6,Wheat
6.4,207.3,3.0,274.3,130.6,Wheat
6.7,69.9,3.5,284.4,130.6,Wheat
5.8,39.2,7.1,296.6,130.6,Wheat
6.1,130.0,10.1,270.4,130.6,Wheat
6.8,104.8,5.6,268.6,130.6,Wheat
5.8,47.2,5.8,264.6,130.6,Wheat
5.7,204.2,6.9,288.0,130.6,Wheat
6.0,212.9,7.7,273.1,130.6,Wheat
6.1,132.7,5.7,291.9,130.6,Wheat
6.4,213.8,4.3,273.8,130.6,Wheat
5.6,116.4,7.1,302.7,130.6,Wheat
5.8,174.2,5.1,280.8,130.6,Wheat
7.0,77.5,10.7,263.6,130.6,Wheat
5.6,65.6,7.9,301.4,130.6,Wheat
6.3,195.1,5.2,264.0,130.6,Wheat
6.3,166.5,11.1,270.3,130.6,Wheat
6.3,158.4,2.5,291.2,130.6,Wheat
